callsign,status,licence_class,suffix
20IKY,Available,Intermediate,IKY
20IKZ,Available,Intermediate,IKZ
20ILA,Available,Intermediate,ILA
20ILC,Available,Intermediate,ILC
20ILD,Available,Intermediate,ILD
20ILE,Available,Intermediate,ILE
20ILF,Available,Intermediate,ILF
20ILG,Available,Intermediate,ILG
20ILI,Available,Intermediate,ILI
20ILJ,Available,Intermediate,ILJ
20ILK,Available,Intermediate,ILK
20ILL,Available,Intermediate,ILL
20ILM,Available,Intermediate,ILM
20ILN,Available,Intermediate,ILN
20ILO,Available,Intermediate,ILO
20ILP,Available,Intermediate,ILP
20ILQ,Available,Intermediate,ILQ
20ILR,Available,Intermediate,ILR
20ILT,Available,Intermediate,ILT
20ILU,Available,Intermediate,ILU
20ILV,Available,Intermediate,ILV
20ILX,Available,Intermediate,ILX
20ILZ,Available,Intermediate,ILZ
20IMA,Available,Intermediate,IMA
20IMD,Available,Intermediate,IMD
20IME,Available,Intermediate,IME
20IMF,Available,Intermediate,IMF
20IMH,Available,Intermediate,IMH
20IMK,Available,Intermediate,IMK
20IMQ,Available,Intermediate,IMQ
20IMR,Available,Intermediate,IMR
20IMU,Available,Intermediate,IMU
20IMV,Available,Intermediate,IMV
20IMX,Available,Intermediate,IMX
20IMY,Available,Intermediate,IMY
20IMZ,Available,Intermediate,IMZ
20INA,Available,Intermediate,INA
20INB,Available,Intermediate,INB
20INC,Available,Intermediate,INC
20ING,Available,Intermediate,ING
20INH,Available,Intermediate,INH
20INI,Available,Intermediate,INI
20INJ,Available,Intermediate,INJ
20INL,Available,Intermediate,INL
20INM,Available,Intermediate,INM
20INN,Available,Intermediate,INN
20INO,Available,Intermediate,INO
20INP,Available,Intermediate,INP
20INQ,Available,Intermediate,INQ
20INR,Available,Intermediate,INR
20INU,Available,Intermediate,INU
20INV,Available,Intermediate,INV
20INW,Available,Intermediate,INW
20INX,Available,Intermediate,INX
20INY,Available,Intermediate,INY
20INZ,Available,Intermediate,INZ
20IOA,Available,Intermediate,IOA
20IOC,Available,Intermediate,IOC
20IOE,Available,Intermediate,IOE
20IOF,Available,Intermediate,IOF
20IOH,Available,Intermediate,IOH
20IOI,Available,Intermediate,IOI
20IOJ,Available,Intermediate,IOJ
20IOL,Available,Intermediate,IOL
20ION,Available,Intermediate,ION
20IOO,Available,Intermediate,IOO
20IOP,Available,Intermediate,IOP
20IOQ,Available,Intermediate,IOQ
20IOR,Available,Intermediate,IOR
20IOT,Available,Intermediate,IOT
20IOU,Available,Intermediate,IOU
20IOV,Available,Intermediate,IOV
20IOX,Available,Intermediate,IOX
20IOY,Available,Intermediate,IOY
20IOZ,Available,Intermediate,IOZ
20IPD,Available,Intermediate,IPD
20IPF,Available,Intermediate,IPF
20IPG,Available,Intermediate,IPG
20IPH,Available,Intermediate,IPH
20IPI,Available,Intermediate,IPI
20IPJ,Available,Intermediate,IPJ
20IPK,Available,Intermediate,IPK
20IPL,Available,Intermediate,IPL
20IPM,Available,Intermediate,IPM
20IPN,Available,Intermediate,IPN
20IPO,Available,Intermediate,IPO
20IPP,Available,Intermediate,IPP
20IPQ,Available,Intermediate,IPQ
20IPS,Available,Intermediate,IPS
20IPU,Available,Intermediate,IPU
20IPV,Available,Intermediate,IPV
20IPW,Available,Intermediate,IPW
20IPX,Available,Intermediate,IPX
20IPY,Available,Intermediate,IPY
20IPZ,Available,Intermediate,IPZ
20IQA,Available,Intermediate,IQA
20IQB,Available,Intermediate,IQB
20IQC,Available,Intermediate,IQC
20IQD,Available,Intermediate,IQD
20IQE,Available,Intermediate,IQE
20IQF,Available,Intermediate,IQF
20IQG,Available,Intermediate,IQG
20IQH,Available,Intermediate,IQH
20IQI,Available,Intermediate,IQI
20IQJ,Available,Intermediate,IQJ
20IQK,Available,Intermediate,IQK
20IQL,Available,Intermediate,IQL
20IQM,Available,Intermediate,IQM
20IQN,Available,Intermediate,IQN
20IQP,Available,Intermediate,IQP
20IQQ,Available,Intermediate,IQQ
20IQR,Available,Intermediate,IQR
20IQS,Available,Intermediate,IQS
20IQV,Available,Intermediate,IQV
20IQW,Available,Intermediate,IQW
20IQY,Available,Intermediate,IQY
20IQZ,Available,Intermediate,IQZ
20IRD,Available,Intermediate,IRD
20IRE,Available,Intermediate,IRE
20IRF,Available,Intermediate,IRF
20IRG,Available,Intermediate,IRG
20IRH,Available,Intermediate,IRH
20IRI,Available,Intermediate,IRI
20IRJ,Available,Intermediate,IRJ
20IRK,Available,Intermediate,IRK
20IRM,Available,Intermediate,IRM
20IRN,Available,Intermediate,IRN
20IRO,Available,Intermediate,IRO
20IRQ,Available,Intermediate,IRQ
20IRR,Available,Intermediate,IRR
20IRS,Available,Intermediate,IRS
20IRU,Available,Intermediate,IRU
20IRW,Available,Intermediate,IRW
20IRX,Available,Intermediate,IRX
20IRY,Available,Intermediate,IRY
20ISB,Available,Intermediate,ISB
20ISC,Available,Intermediate,ISC
20ISD,Available,Intermediate,ISD
20ISE,Available,Intermediate,ISE
20ISF,Available,Intermediate,ISF
20ISG,Available,Intermediate,ISG
20ISH,Available,Intermediate,ISH
20ISI,Available,Intermediate,ISI
20ISJ,Available,Intermediate,ISJ
20ISL,Available,Intermediate,ISL
20ISN,Available,Intermediate,ISN
20ISR,Available,Intermediate,ISR
20IST,Available,Intermediate,IST
20ISU,Available,Intermediate,ISU
20ISV,Available,Intermediate,ISV
20ISX,Available,Intermediate,ISX
20ISY,Available,Intermediate,ISY
20ITA,Available,Intermediate,ITA
20ITB,Available,Intermediate,ITB
20ITD,Available,Intermediate,ITD
20ITE,Available,Intermediate,ITE
20ITF,Available,Intermediate,ITF
20ITG,Available,Intermediate,ITG
20ITH,Available,Intermediate,ITH
20ITI,Available,Intermediate,ITI
20ITK,Available,Intermediate,ITK
20ITL,Available,Intermediate,ITL
20ITO,Available,Intermediate,ITO
20ITP,Available,Intermediate,ITP
20ITQ,Available,Intermediate,ITQ
20ITR,Available,Intermediate,ITR
20ITT,Available,Intermediate,ITT
20ITU,Available,Intermediate,ITU
20ITW,Available,Intermediate,ITW
20ITX,Available,Intermediate,ITX
20ITZ,Available,Intermediate,ITZ
20IUA,Available,Intermediate,IUA
20IUC,Available,Intermediate,IUC
20IUE,Available,Intermediate,IUE
20IUF,Available,Intermediate,IUF
20IUG,Available,Intermediate,IUG
20IUJ,Available,Intermediate,IUJ
20IUL,Available,Intermediate,IUL
20IUM,Available,Intermediate,IUM
20IUO,Available,Intermediate,IUO
20IUP,Available,Intermediate,IUP
20IUQ,Available,Intermediate,IUQ
20IUR,Available,Intermediate,IUR
20IUS,Available,Intermediate,IUS
20IUT,Available,Intermediate,IUT
20IUU,Available,Intermediate,IUU
20IUV,Available,Intermediate,IUV
20IUW,Available,Intermediate,IUW
20IUX,Available,Intermediate,IUX
20IUY,Available,Intermediate,IUY
20IUZ,Available,Intermediate,IUZ
20IVA,Available,Intermediate,IVA
20IVB,Available,Intermediate,IVB
20IVC,Available,Intermediate,IVC
20IVD,Available,Intermediate,IVD
20IVE,Available,Intermediate,IVE
20IVF,Available,Intermediate,IVF
20IVH,Available,Intermediate,IVH
20IVI,Available,Intermediate,IVI
20IVJ,Available,Intermediate,IVJ
20IVK,Available,Intermediate,IVK
20IVM,Available,Intermediate,IVM
20IVN,Available,Intermediate,IVN
20IVP,Available,Intermediate,IVP
20IVQ,Available,Intermediate,IVQ
20IVS,Available,Intermediate,IVS
20IVT,Available,Intermediate,IVT
20IVU,Available,Intermediate,IVU
20IVV,Available,Intermediate,IVV
20IVX,Available,Intermediate,IVX
20IWA,Available,Intermediate,IWA
20IWC,Available,Intermediate,IWC
20IWE,Available,Intermediate,IWE
20IWF,Available,Intermediate,IWF
20IWG,Available,Intermediate,IWG
20IWH,Available,Intermediate,IWH
20IWI,Available,Intermediate,IWI
20IWJ,Available,Intermediate,IWJ
20IWK,Available,Intermediate,IWK
20IWL,Available,Intermediate,IWL
20IWN,Available,Intermediate,IWN
20IWO,Available,Intermediate,IWO
20IWP,Available,Intermediate,IWP
20IWQ,Available,Intermediate,IWQ
20IWR,Available,Intermediate,IWR
20IWS,Available,Intermediate,IWS
20IWU,Available,Intermediate,IWU
20IWV,Available,Intermediate,IWV
20IWW,Available,Intermediate,IWW
20IWX,Available,Intermediate,IWX
20IWY,Available,Intermediate,IWY
20IWZ,Available,Intermediate,IWZ
20IXA,Available,Intermediate,IXA
20IXB,Available,Intermediate,IXB
20IXD,Available,Intermediate,IXD
20IXE,Available,Intermediate,IXE
20IXF,Available,Intermediate,IXF
20IXG,Available,Intermediate,IXG
20IXJ,Available,Intermediate,IXJ
20IXK,Available,Intermediate,IXK
20IXL,Available,Intermediate,IXL
20IXM,Available,Intermediate,IXM
20IXN,Available,Intermediate,IXN
20IXO,Available,Intermediate,IXO
20IXP,Available,Intermediate,IXP
20IXQ,Available,Intermediate,IXQ
20IXR,Available,Intermediate,IXR
20IXS,Available,Intermediate,IXS
20IXT,Available,Intermediate,IXT
20IXU,Available,Intermediate,IXU
20IXV,Available,Intermediate,IXV
20IXW,Available,Intermediate,IXW
20IXY,Available,Intermediate,IXY
20IXZ,Available,Intermediate,IXZ
20IYA,Available,Intermediate,IYA
20IYB,Available,Intermediate,IYB
20IYC,Available,Intermediate,IYC
20IYD,Available,Intermediate,IYD
20IYE,Available,Intermediate,IYE
20IYF,Available,Intermediate,IYF
20IYG,Available,Intermediate,IYG
20IYI,Available,Intermediate,IYI
20IYJ,Available,Intermediate,IYJ
20IYK,Available,Intermediate,IYK
20IYL,Available,Intermediate,IYL
20IYM,Available,Intermediate,IYM
20IYN,Available,Intermediate,IYN
20IYO,Available,Intermediate,IYO
20IYP,Available,Intermediate,IYP
20IYQ,Available,Intermediate,IYQ
20IYR,Available,Intermediate,IYR
20IYS,Available,Intermediate,IYS
20IYT,Available,Intermediate,IYT
20IYU,Available,Intermediate,IYU
20IYV,Available,Intermediate,IYV
20IYW,Available,Intermediate,IYW
20IYX,Available,Intermediate,IYX
20IYZ,Available,Intermediate,IYZ
20IZA,Available,Intermediate,IZA
20IZB,Available,Intermediate,IZB
20IZD,Available,Intermediate,IZD
20IZE,Available,Intermediate,IZE
20IZF,Available,Intermediate,IZF
20IZG,Available,Intermediate,IZG
20IZH,Available,Intermediate,IZH
20IZI,Available,Intermediate,IZI
20IZJ,Available,Intermediate,IZJ
20IZK,Available,Intermediate,IZK
20IZM,Available,Intermediate,IZM
20IZN,Available,Intermediate,IZN
20IZO,Available,Intermediate,IZO
20IZQ,Available,Intermediate,IZQ
20IZS,Available,Intermediate,IZS
20IZT,Available,Intermediate,IZT
20IZU,Available,Intermediate,IZU
20IZV,Available,Intermediate,IZV
20IZX,Available,Intermediate,IZX
20IZZ,Available,Intermediate,IZZ
20JBU,Available,Intermediate,JBU
20JCC,Available,Intermediate,JCC
20JCE,Available,Intermediate,JCE
20JCG,Available,Intermediate,JCG
20JCJ,Available,Intermediate,JCJ
20JCK,Available,Intermediate,JCK
20JCN,Available,Intermediate,JCN
20JCO,Available,Intermediate,JCO
20JCT,Available,Intermediate,JCT
20JCX,Available,Intermediate,JCX
20JCZ,Available,Intermediate,JCZ
20JDE,Available,Intermediate,JDE
20JDF,Available,Intermediate,JDF
20JDG,Available,Intermediate,JDG
20JDI,Available,Intermediate,JDI
20JDJ,Available,Intermediate,JDJ
20JDK,Available,Intermediate,JDK
20JDL,Available,Intermediate,JDL
20JDQ,Available,Intermediate,JDQ
20JDU,Available,Intermediate,JDU
20JDY,Available,Intermediate,JDY
20JEF,Available,Intermediate,JEF
20JEG,Available,Intermediate,JEG
20JEH,Available,Intermediate,JEH
20JEI,Available,Intermediate,JEI
20JEJ,Available,Intermediate,JEJ
20JEO,Available,Intermediate,JEO
20JEP,Available,Intermediate,JEP
20JEQ,Available,Intermediate,JEQ
20JES,Available,Intermediate,JES
20JEU,Available,Intermediate,JEU
20JEV,Available,Intermediate,JEV
20JEY,Available,Intermediate,JEY
20JFB,Available,Intermediate,JFB
20JFD,Available,Intermediate,JFD
20JFE,Available,Intermediate,JFE
20JFF,Available,Intermediate,JFF
20JFH,Available,Intermediate,JFH
20JFI,Available,Intermediate,JFI
20JFJ,Available,Intermediate,JFJ
20JFL,Available,Intermediate,JFL
20JFN,Available,Intermediate,JFN
20JFO,Available,Intermediate,JFO
20JFP,Available,Intermediate,JFP
20JFR,Available,Intermediate,JFR
20JFU,Available,Intermediate,JFU
20JFV,Available,Intermediate,JFV
20JFX,Available,Intermediate,JFX
20JFY,Available,Intermediate,JFY
20JGA,Available,Intermediate,JGA
20JGF,Available,Intermediate,JGF
20JGJ,Available,Intermediate,JGJ
20JGK,Available,Intermediate,JGK
20JGL,Available,Intermediate,JGL
20JGM,Available,Intermediate,JGM
20JGN,Available,Intermediate,JGN
20JGO,Available,Intermediate,JGO
20JGQ,Available,Intermediate,JGQ
20JGT,Available,Intermediate,JGT
20JGU,Available,Intermediate,JGU
20JGV,Available,Intermediate,JGV
20JGX,Available,Intermediate,JGX
20JGY,Available,Intermediate,JGY
20JHC,Available,Intermediate,JHC
20JHD,Available,Intermediate,JHD
20JHE,Available,Intermediate,JHE
20JHF,Available,Intermediate,JHF
20JHH,Available,Intermediate,JHH
20JHI,Available,Intermediate,JHI
20JHJ,Available,Intermediate,JHJ
20JHK,Available,Intermediate,JHK
20JHL,Available,Intermediate,JHL
20JHN,Available,Intermediate,JHN
20JHO,Available,Intermediate,JHO
20JHQ,Available,Intermediate,JHQ
20JHT,Available,Intermediate,JHT
20JHU,Available,Intermediate,JHU
20JHV,Available,Intermediate,JHV
20JHW,Available,Intermediate,JHW
20JHX,Available,Intermediate,JHX
20JHY,Available,Intermediate,JHY
20JHZ,Available,Intermediate,JHZ
20JIA,Available,Intermediate,JIA
20JIB,Available,Intermediate,JIB
20JIC,Available,Intermediate,JIC
20JID,Available,Intermediate,JID
20JIE,Available,Intermediate,JIE
20JIH,Available,Intermediate,JIH
20JII,Available,Intermediate,JII
20JIJ,Available,Intermediate,JIJ
20JIK,Available,Intermediate,JIK
20JIN,Available,Intermediate,JIN
20JIO,Available,Intermediate,JIO
20JIP,Available,Intermediate,JIP
20JIQ,Available,Intermediate,JIQ
20JIS,Available,Intermediate,JIS
20JIT,Available,Intermediate,JIT
20JIU,Available,Intermediate,JIU
20JIV,Available,Intermediate,JIV
20JIX,Available,Intermediate,JIX
20JIY,Available,Intermediate,JIY
20JIZ,Available,Intermediate,JIZ
20JJC,Available,Intermediate,JJC
20JJE,Available,Intermediate,JJE
20JJF,Available,Intermediate,JJF
20JJG,Available,Intermediate,JJG
20JJI,Available,Intermediate,JJI
20JJL,Available,Intermediate,JJL
20JJN,Available,Intermediate,JJN
20JJP,Available,Intermediate,JJP
20JJQ,Available,Intermediate,JJQ
20JJS,Available,Intermediate,JJS
20JJT,Available,Intermediate,JJT
20JJU,Available,Intermediate,JJU
20JJV,Available,Intermediate,JJV
20JJX,Available,Intermediate,JJX
20JJY,Available,Intermediate,JJY
20JJZ,Available,Intermediate,JJZ
20JKA,Available,Intermediate,JKA
20JKF,Available,Intermediate,JKF
20JKH,Available,Intermediate,JKH
20JKI,Available,Intermediate,JKI
20JKM,Available,Intermediate,JKM
20JKN,Available,Intermediate,JKN
20JKP,Available,Intermediate,JKP
20JKQ,Available,Intermediate,JKQ
20JKS,Available,Intermediate,JKS
20JKT,Available,Intermediate,JKT
20JKU,Available,Intermediate,JKU
20JKV,Available,Intermediate,JKV
20JKX,Available,Intermediate,JKX
20JLB,Available,Intermediate,JLB
20JLC,Available,Intermediate,JLC
20JLD,Available,Intermediate,JLD
20JLE,Available,Intermediate,JLE
20JLF,Available,Intermediate,JLF
20JLI,Available,Intermediate,JLI
20JLJ,Available,Intermediate,JLJ
20JLM,Available,Intermediate,JLM
20JLO,Available,Intermediate,JLO
20JLP,Available,Intermediate,JLP
20JLQ,Available,Intermediate,JLQ
20JLR,Available,Intermediate,JLR
20JLT,Available,Intermediate,JLT
20JLU,Available,Intermediate,JLU
20JLV,Available,Intermediate,JLV
20JLW,Available,Intermediate,JLW
20JLX,Available,Intermediate,JLX
20JLY,Available,Intermediate,JLY
20JLZ,Available,Intermediate,JLZ
20JMC,Available,Intermediate,JMC
20JMD,Available,Intermediate,JMD
20JMI,Available,Intermediate,JMI
20JMJ,Available,Intermediate,JMJ
20JMN,Available,Intermediate,JMN
20JMQ,Available,Intermediate,JMQ
20JMU,Available,Intermediate,JMU
20JMX,Available,Intermediate,JMX
20JNA,Available,Intermediate,JNA
20JNB,Available,Intermediate,JNB
20JNC,Available,Intermediate,JNC
20JND,Available,Intermediate,JND
20JNE,Available,Intermediate,JNE
20JNF,Available,Intermediate,JNF
20JNG,Available,Intermediate,JNG
20JNJ,Available,Intermediate,JNJ
20JNL,Available,Intermediate,JNL
20JNM,Available,Intermediate,JNM
20JNN,Available,Intermediate,JNN
20JNO,Available,Intermediate,JNO
20JNP,Available,Intermediate,JNP
20JNR,Available,Intermediate,JNR
20JNU,Available,Intermediate,JNU
20JNV,Available,Intermediate,JNV
20JNW,Available,Intermediate,JNW
20JNX,Available,Intermediate,JNX
20JNY,Available,Intermediate,JNY
20JNZ,Available,Intermediate,JNZ
20JOA,Available,Intermediate,JOA
20JOD,Available,Intermediate,JOD
20JOI,Available,Intermediate,JOI
20JOL,Available,Intermediate,JOL
20JOM,Available,Intermediate,JOM
20JOO,Available,Intermediate,JOO
20JOQ,Available,Intermediate,JOQ
20JOT,Available,Intermediate,JOT
20JOU,Available,Intermediate,JOU
20JOV,Available,Intermediate,JOV
20JOW,Available,Intermediate,JOW
20JOZ,Available,Intermediate,JOZ
20JPI,Available,Intermediate,JPI
20JPQ,Available,Intermediate,JPQ
20JPR,Available,Intermediate,JPR
20JPV,Available,Intermediate,JPV
20JPY,Available,Intermediate,JPY
20JQA,Available,Intermediate,JQA
20JQB,Available,Intermediate,JQB
20JQC,Available,Intermediate,JQC
20JQD,Available,Intermediate,JQD
20JQE,Available,Intermediate,JQE
20JQG,Available,Intermediate,JQG
20JQH,Available,Intermediate,JQH
20JQJ,Available,Intermediate,JQJ
20JQK,Available,Intermediate,JQK
20JQL,Available,Intermediate,JQL
20JQM,Available,Intermediate,JQM
20JQN,Available,Intermediate,JQN
20JQO,Available,Intermediate,JQO
20JQP,Available,Intermediate,JQP
20JQR,Available,Intermediate,JQR
20JQS,Available,Intermediate,JQS
20JQT,Available,Intermediate,JQT
20JQU,Available,Intermediate,JQU
20JQV,Available,Intermediate,JQV
20JQX,Available,Intermediate,JQX
20JRE,Available,Intermediate,JRE
20JRI,Available,Intermediate,JRI
20JRJ,Available,Intermediate,JRJ
20JRK,Available,Intermediate,JRK
20JRN,Available,Intermediate,JRN
20JRO,Available,Intermediate,JRO
20JRS,Available,Intermediate,JRS
20JRU,Available,Intermediate,JRU
20JRV,Available,Intermediate,JRV
20JRX,Available,Intermediate,JRX
20JRY,Available,Intermediate,JRY
20JSE,Available,Intermediate,JSE
20JSJ,Available,Intermediate,JSJ
20JSM,Available,Intermediate,JSM
20JSQ,Available,Intermediate,JSQ
20JST,Available,Intermediate,JST
20JSU,Available,Intermediate,JSU
20JSV,Available,Intermediate,JSV
20JSX,Available,Intermediate,JSX
20JSY,Available,Intermediate,JSY
20JTF,Available,Intermediate,JTF
20JTG,Available,Intermediate,JTG
20JTH,Available,Intermediate,JTH
20JTK,Available,Intermediate,JTK
20JTM,Available,Intermediate,JTM
20JTO,Available,Intermediate,JTO
20JTQ,Available,Intermediate,JTQ
20JTS,Available,Intermediate,JTS
20JTT,Available,Intermediate,JTT
20JTU,Available,Intermediate,JTU
20JTV,Available,Intermediate,JTV
20JTW,Available,Intermediate,JTW
20JTX,Available,Intermediate,JTX
20JTY,Available,Intermediate,JTY
20JTZ,Available,Intermediate,JTZ
20JUA,Available,Intermediate,JUA
20JUC,Available,Intermediate,JUC
20JUD,Available,Intermediate,JUD
20JUF,Available,Intermediate,JUF
20JUH,Available,Intermediate,JUH
20JUI,Available,Intermediate,JUI
20JUJ,Available,Intermediate,JUJ
20JUM,Available,Intermediate,JUM
20JUN,Available,Intermediate,JUN
20JUO,Available,Intermediate,JUO
20JUP,Available,Intermediate,JUP
20JUQ,Available,Intermediate,JUQ
20JUR,Available,Intermediate,JUR
20JUS,Available,Intermediate,JUS
20JUT,Available,Intermediate,JUT
20JUU,Available,Intermediate,JUU
20JUV,Available,Intermediate,JUV
20JUX,Available,Intermediate,JUX
20JUY,Available,Intermediate,JUY
20JUZ,Available,Intermediate,JUZ
20JVB,Available,Intermediate,JVB
20JVC,Available,Intermediate,JVC
20JVD,Available,Intermediate,JVD
20JVE,Available,Intermediate,JVE
20JVF,Available,Intermediate,JVF
20JVH,Available,Intermediate,JVH
20JVJ,Available,Intermediate,JVJ
20JVK,Available,Intermediate,JVK
20JVL,Available,Intermediate,JVL
20JVN,Available,Intermediate,JVN
20JVO,Available,Intermediate,JVO
20JVQ,Available,Intermediate,JVQ
20JVS,Available,Intermediate,JVS
20JVT,Available,Intermediate,JVT
20JVU,Available,Intermediate,JVU
20JVV,Available,Intermediate,JVV
20JVW,Available,Intermediate,JVW
20JVX,Available,Intermediate,JVX
20JVY,Available,Intermediate,JVY
20JWA,Available,Intermediate,JWA
20JWC,Available,Intermediate,JWC
20JWD,Available,Intermediate,JWD
20JWI,Available,Intermediate,JWI
20JWN,Available,Intermediate,JWN
20JWO,Available,Intermediate,JWO
20JWP,Available,Intermediate,JWP
20JWQ,Available,Intermediate,JWQ
20JWR,Available,Intermediate,JWR
20JWS,Available,Intermediate,JWS
20JWT,Available,Intermediate,JWT
20JWU,Available,Intermediate,JWU
20JWV,Available,Intermediate,JWV
20JWX,Available,Intermediate,JWX
20JWZ,Available,Intermediate,JWZ
20JXA,Available,Intermediate,JXA
20JXF,Available,Intermediate,JXF
20JXG,Available,Intermediate,JXG
20JXH,Available,Intermediate,JXH
20JXI,Available,Intermediate,JXI
20JXJ,Available,Intermediate,JXJ
20JXK,Available,Intermediate,JXK
20JXL,Available,Intermediate,JXL
20JXQ,Available,Intermediate,JXQ
20JXS,Available,Intermediate,JXS
20JXT,Available,Intermediate,JXT
20JXU,Available,Intermediate,JXU
20JXV,Available,Intermediate,JXV
20JXW,Available,Intermediate,JXW
20JXX,Available,Intermediate,JXX
20JXY,Available,Intermediate,JXY
20JXZ,Available,Intermediate,JXZ
20JYB,Available,Intermediate,JYB
20JYD,Available,Intermediate,JYD
20JYE,Available,Intermediate,JYE
20JYF,Available,Intermediate,JYF
20JYG,Available,Intermediate,JYG
20JYH,Available,Intermediate,JYH
20JYI,Available,Intermediate,JYI
20JYJ,Available,Intermediate,JYJ
20JYO,Available,Intermediate,JYO
20JYP,Available,Intermediate,JYP
20JYQ,Available,Intermediate,JYQ
20JYR,Available,Intermediate,JYR
20JYS,Available,Intermediate,JYS
20JYT,Available,Intermediate,JYT
20JYU,Available,Intermediate,JYU
20JYV,Available,Intermediate,JYV
20JYW,Available,Intermediate,JYW
20JYZ,Available,Intermediate,JYZ
20JZA,Available,Intermediate,JZA
20JZB,Available,Intermediate,JZB
20JZC,Available,Intermediate,JZC
20JZD,Available,Intermediate,JZD
20JZE,Available,Intermediate,JZE
20JZG,Available,Intermediate,JZG
20JZH,Available,Intermediate,JZH
20JZI,Available,Intermediate,JZI
20JZJ,Available,Intermediate,JZJ
20JZL,Available,Intermediate,JZL
20JZM,Available,Intermediate,JZM
20JZN,Available,Intermediate,JZN
20JZO,Available,Intermediate,JZO
20JZP,Available,Intermediate,JZP
20JZQ,Available,Intermediate,JZQ
20JZR,Available,Intermediate,JZR
20JZS,Available,Intermediate,JZS
20JZV,Available,Intermediate,JZV
20JZW,Available,Intermediate,JZW
20JZX,Available,Intermediate,JZX
20JZY,Available,Intermediate,JZY
20KAQ,Available,Intermediate,KAQ
20KBI,Available,Intermediate,KBI
20KBK,Available,Intermediate,KBK
20KBL,Available,Intermediate,KBL
20KBO,Available,Intermediate,KBO
20KBP,Available,Intermediate,KBP
20KBQ,Available,Intermediate,KBQ
20KBR,Available,Intermediate,KBR
20KBT,Available,Intermediate,KBT
20KBU,Available,Intermediate,KBU
20KBV,Available,Intermediate,KBV
20KBW,Available,Intermediate,KBW
20KBY,Available,Intermediate,KBY
20KBZ,Available,Intermediate,KBZ
20KCA,Available,Intermediate,KCA
20KCC,Available,Intermediate,KCC
20KCD,Available,Intermediate,KCD
20KCE,Available,Intermediate,KCE
20KCF,Available,Intermediate,KCF
20KCG,Available,Intermediate,KCG
20KCH,Available,Intermediate,KCH
20KCI,Available,Intermediate,KCI
20KCJ,Available,Intermediate,KCJ
20KCN,Available,Intermediate,KCN
20KCQ,Available,Intermediate,KCQ
20KCR,Available,Intermediate,KCR
20KCS,Available,Intermediate,KCS
20KCU,Available,Intermediate,KCU
20KCV,Available,Intermediate,KCV
20KCY,Available,Intermediate,KCY
20KCZ,Available,Intermediate,KCZ
20KDB,Available,Intermediate,KDB
20KDD,Available,Intermediate,KDD
20KDG,Available,Intermediate,KDG
20KDI,Available,Intermediate,KDI
20KDJ,Available,Intermediate,KDJ
20KDK,Available,Intermediate,KDK
20KDN,Available,Intermediate,KDN
20KDO,Available,Intermediate,KDO
20KDQ,Available,Intermediate,KDQ
20KDR,Available,Intermediate,KDR
20KDS,Available,Intermediate,KDS
20KDT,Available,Intermediate,KDT
20KDU,Available,Intermediate,KDU
20KDY,Available,Intermediate,KDY
20KEC,Available,Intermediate,KEC
20KEF,Available,Intermediate,KEF
20KEH,Available,Intermediate,KEH
20KEJ,Available,Intermediate,KEJ
20KEK,Available,Intermediate,KEK
20KEP,Available,Intermediate,KEP
20KES,Available,Intermediate,KES
20KEU,Available,Intermediate,KEU
20KEW,Available,Intermediate,KEW
20KEX,Available,Intermediate,KEX
20KFA,Available,Intermediate,KFA
20KFB,Available,Intermediate,KFB
20KFD,Available,Intermediate,KFD
20KFE,Available,Intermediate,KFE
20KFF,Available,Intermediate,KFF
20KFG,Available,Intermediate,KFG
20KFI,Available,Intermediate,KFI
20KFJ,Available,Intermediate,KFJ
20KFL,Available,Intermediate,KFL
20KFN,Available,Intermediate,KFN
20KFP,Available,Intermediate,KFP
20KFQ,Available,Intermediate,KFQ
20KFR,Available,Intermediate,KFR
20KFV,Available,Intermediate,KFV
20KFW,Available,Intermediate,KFW
20KFY,Available,Intermediate,KFY
20KFZ,Available,Intermediate,KFZ
20KGA,Available,Intermediate,KGA
20KGE,Available,Intermediate,KGE
20KGF,Available,Intermediate,KGF
20KGH,Available,Intermediate,KGH
20KGI,Available,Intermediate,KGI
20KGK,Available,Intermediate,KGK
20KGL,Available,Intermediate,KGL
20KGM,Available,Intermediate,KGM
20KGN,Available,Intermediate,KGN
20KGO,Available,Intermediate,KGO
20KGR,Available,Intermediate,KGR
20KGT,Available,Intermediate,KGT
20KGU,Available,Intermediate,KGU
20KGW,Available,Intermediate,KGW
20KGX,Available,Intermediate,KGX
20KGY,Available,Intermediate,KGY
20KGZ,Available,Intermediate,KGZ
20KHB,Available,Intermediate,KHB
20KHC,Available,Intermediate,KHC
20KHD,Available,Intermediate,KHD
20KHE,Available,Intermediate,KHE
20KHF,Available,Intermediate,KHF
20KHH,Available,Intermediate,KHH
20KHI,Available,Intermediate,KHI
20KHJ,Available,Intermediate,KHJ
20KHL,Available,Intermediate,KHL
20KHM,Available,Intermediate,KHM
20KHN,Available,Intermediate,KHN
20KHP,Available,Intermediate,KHP
20KHQ,Available,Intermediate,KHQ
20KHR,Available,Intermediate,KHR
20KHT,Available,Intermediate,KHT
20KHU,Available,Intermediate,KHU
20KHV,Available,Intermediate,KHV
20KHX,Available,Intermediate,KHX
20KHY,Available,Intermediate,KHY
20KIA,Available,Intermediate,KIA
20KIC,Available,Intermediate,KIC
