callsign,status,licence_class,suffix
20MQL,Available,Amateur Intermediate Radio Licence,MQL
20MQM,Available,Amateur Intermediate Radio Licence,MQM
20MQN,Available,Amateur Intermediate Radio Licence,MQN
20MQO,Available,Amateur Intermediate Radio Licence,MQO
20MQP,Available,Amateur Intermediate Radio Licence,MQP
20MQQ,Available,Amateur Intermediate Radio Licence,MQQ
20MQR,Available,Amateur Intermediate Radio Licence,MQR
20MQS,Available,Amateur Intermediate Radio Licence,MQS
20MQU,Available,Amateur Intermediate Radio Licence,MQU
20MQV,Available,Amateur Intermediate Radio Licence,MQV
20MQW,Available,Amateur Intermediate Radio Licence,MQW
20MQX,Available,Amateur Intermediate Radio Licence,MQX
20MQY,Available,Amateur Intermediate Radio Licence,MQY
20MQZ,Available,Amateur Intermediate Radio Licence,MQZ
20MRF,Available,Amateur Intermediate Radio Licence,MRF
20MRH,Available,Amateur Intermediate Radio Licence,MRH
20MRI,Available,Amateur Intermediate Radio Licence,MRI
20MRR,Available,Amateur Intermediate Radio Licence,MRR
20MRU,Available,Amateur Intermediate Radio Licence,MRU
20MRZ,Available,Amateur Intermediate Radio Licence,MRZ
20MSK,Available,Amateur Intermediate Radio Licence,MSK
20MSN,Available,Amateur Intermediate Radio Licence,MSN
20MSP,Available,Amateur Intermediate Radio Licence,MSP
20MSQ,Available,Amateur Intermediate Radio Licence,MSQ
20MSU,Available,Amateur Intermediate Radio Licence,MSU
20MSY,Available,Amateur Intermediate Radio Licence,MSY
20MSZ,Available,Amateur Intermediate Radio Licence,MSZ
20MTA,Available,Amateur Intermediate Radio Licence,MTA
20MTE,Available,Amateur Intermediate Radio Licence,MTE
20MTF,Available,Amateur Intermediate Radio Licence,MTF
20MTG,Available,Amateur Intermediate Radio Licence,MTG
20MTH,Available,Amateur Intermediate Radio Licence,MTH
20MTK,Available,Amateur Intermediate Radio Licence,MTK
20MTP,Available,Amateur Intermediate Radio Licence,MTP
20MTQ,Available,Amateur Intermediate Radio Licence,MTQ
20MUB,Available,Amateur Intermediate Radio Licence,MUB
20MUC,Available,Amateur Intermediate Radio Licence,MUC
20MUE,Available,Amateur Intermediate Radio Licence,MUE
20MUH,Available,Amateur Intermediate Radio Licence,MUH
20MUI,Available,Amateur Intermediate Radio Licence,MUI
20MUJ,Available,Amateur Intermediate Radio Licence,MUJ
20MUK,Available,Amateur Intermediate Radio Licence,MUK
20MUO,Available,Amateur Intermediate Radio Licence,MUO
20MUP,Available,Amateur Intermediate Radio Licence,MUP
20MUQ,Available,Amateur Intermediate Radio Licence,MUQ
20MUU,Available,Amateur Intermediate Radio Licence,MUU
20MUV,Available,Amateur Intermediate Radio Licence,MUV
20MUX,Available,Amateur Intermediate Radio Licence,MUX
20MUY,Available,Amateur Intermediate Radio Licence,MUY
20MVA,Available,Amateur Intermediate Radio Licence,MVA
20MVC,Available,Amateur Intermediate Radio Licence,MVC
20MVE,Available,Amateur Intermediate Radio Licence,MVE
20MVI,Available,Amateur Intermediate Radio Licence,MVI
20MVJ,Available,Amateur Intermediate Radio Licence,MVJ
20MVN,Available,Amateur Intermediate Radio Licence,MVN
20MVO,Available,Amateur Intermediate Radio Licence,MVO
20MVQ,Available,Amateur Intermediate Radio Licence,MVQ
20MVR,Available,Amateur Intermediate Radio Licence,MVR
20MVU,Available,Amateur Intermediate Radio Licence,MVU
20MVV,Available,Amateur Intermediate Radio Licence,MVV
20MVW,Available,Amateur Intermediate Radio Licence,MVW
20MVX,Available,Amateur Intermediate Radio Licence,MVX
20MVY,Available,Amateur Intermediate Radio Licence,MVY
20MVZ,Available,Amateur Intermediate Radio Licence,MVZ
20MWD,Available,Amateur Intermediate Radio Licence,MWD
20MWF,Available,Amateur Intermediate Radio Licence,MWF
20MWK,Available,Amateur Intermediate Radio Licence,MWK
20MWN,Available,Amateur Intermediate Radio Licence,MWN
20MWO,Available,Amateur Intermediate Radio Licence,MWO
20MWQ,Available,Amateur Intermediate Radio Licence,MWQ
20MWT,Available,Amateur Intermediate Radio Licence,MWT
20MWU,Available,Amateur Intermediate Radio Licence,MWU
20MWV,Available,Amateur Intermediate Radio Licence,MWV
20MWX,Available,Amateur Intermediate Radio Licence,MWX
20MWY,Available,Amateur Intermediate Radio Licence,MWY
20MXA,Available,Amateur Intermediate Radio Licence,MXA
20MXD,Available,Amateur Intermediate Radio Licence,MXD
20MXE,Available,Amateur Intermediate Radio Licence,MXE
20MXF,Available,Amateur Intermediate Radio Licence,MXF
20MXG,Available,Amateur Intermediate Radio Licence,MXG
20MXH,Available,Amateur Intermediate Radio Licence,MXH
20MXJ,Available,Amateur Intermediate Radio Licence,MXJ
20MXK,Available,Amateur Intermediate Radio Licence,MXK
20MXL,Available,Amateur Intermediate Radio Licence,MXL
20MXN,Available,Amateur Intermediate Radio Licence,MXN
20MXO,Available,Amateur Intermediate Radio Licence,MXO
20MXQ,Available,Amateur Intermediate Radio Licence,MXQ
20MXR,Available,Amateur Intermediate Radio Licence,MXR
20MXU,Available,Amateur Intermediate Radio Licence,MXU
20MXY,Available,Amateur Intermediate Radio Licence,MXY
20MYA,Available,Amateur Intermediate Radio Licence,MYA
20MYD,Available,Amateur Intermediate Radio Licence,MYD
20MYF,Available,Amateur Intermediate Radio Licence,MYF
20MYG,Available,Amateur Intermediate Radio Licence,MYG
20MYI,Available,Amateur Intermediate Radio Licence,MYI
20MYL,Available,Amateur Intermediate Radio Licence,MYL
20MYM,Available,Amateur Intermediate Radio Licence,MYM
20MYQ,Available,Amateur Intermediate Radio Licence,MYQ
20MYS,Available,Amateur Intermediate Radio Licence,MYS
20MYU,Available,Amateur Intermediate Radio Licence,MYU
20MYV,Available,Amateur Intermediate Radio Licence,MYV
20MYW,Available,Amateur Intermediate Radio Licence,MYW
20MYX,Available,Amateur Intermediate Radio Licence,MYX
20MYY,Available,Amateur Intermediate Radio Licence,MYY
20MYZ,Available,Amateur Intermediate Radio Licence,MYZ
20MZA,Available,Amateur Intermediate Radio Licence,MZA
20MZC,Available,Amateur Intermediate Radio Licence,MZC
20MZD,Available,Amateur Intermediate Radio Licence,MZD
20MZE,Available,Amateur Intermediate Radio Licence,MZE
20MZF,Available,Amateur Intermediate Radio Licence,MZF
20MZG,Available,Amateur Intermediate Radio Licence,MZG
20MZJ,Available,Amateur Intermediate Radio Licence,MZJ
20MZK,Available,Amateur Intermediate Radio Licence,MZK
20MZN,Available,Amateur Intermediate Radio Licence,MZN
20MZP,Available,Amateur Intermediate Radio Licence,MZP
20MZQ,Available,Amateur Intermediate Radio Licence,MZQ
20MZR,Available,Amateur Intermediate Radio Licence,MZR
20MZS,Available,Amateur Intermediate Radio Licence,MZS
20MZT,Available,Amateur Intermediate Radio Licence,MZT
20MZV,Available,Amateur Intermediate Radio Licence,MZV
20MZY,Available,Amateur Intermediate Radio Licence,MZY
20NAU,Available,Amateur Intermediate Radio Licence,NAU
20NAX,Available,Amateur Intermediate Radio Licence,NAX
20NBB,Available,Amateur Intermediate Radio Licence,NBB
20NBE,Available,Amateur Intermediate Radio Licence,NBE
20NBF,Available,Amateur Intermediate Radio Licence,NBF
20NBG,Available,Amateur Intermediate Radio Licence,NBG
20NBI,Available,Amateur Intermediate Radio Licence,NBI
20NBJ,Available,Amateur Intermediate Radio Licence,NBJ
20NBK,Available,Amateur Intermediate Radio Licence,NBK
20NBL,Available,Amateur Intermediate Radio Licence,NBL
20NBN,Available,Amateur Intermediate Radio Licence,NBN
20NBO,Available,Amateur Intermediate Radio Licence,NBO
20NBP,Available,Amateur Intermediate Radio Licence,NBP
20NBQ,Available,Amateur Intermediate Radio Licence,NBQ
20NBS,Available,Amateur Intermediate Radio Licence,NBS
20NBU,Available,Amateur Intermediate Radio Licence,NBU
20NBV,Available,Amateur Intermediate Radio Licence,NBV
20NBW,Available,Amateur Intermediate Radio Licence,NBW
20NBX,Available,Amateur Intermediate Radio Licence,NBX
20NBY,Available,Amateur Intermediate Radio Licence,NBY
20NCD,Available,Amateur Intermediate Radio Licence,NCD
20NCI,Available,Amateur Intermediate Radio Licence,NCI
20NCJ,Available,Amateur Intermediate Radio Licence,NCJ
20NCN,Available,Amateur Intermediate Radio Licence,NCN
20NCQ,Available,Amateur Intermediate Radio Licence,NCQ
20NCR,Available,Amateur Intermediate Radio Licence,NCR
20NCT,Available,Amateur Intermediate Radio Licence,NCT
20NCU,Available,Amateur Intermediate Radio Licence,NCU
20NCV,Available,Amateur Intermediate Radio Licence,NCV
20NCX,Available,Amateur Intermediate Radio Licence,NCX
20NDA,Available,Amateur Intermediate Radio Licence,NDA
20NDC,Available,Amateur Intermediate Radio Licence,NDC
20NDD,Available,Amateur Intermediate Radio Licence,NDD
20NDF,Available,Amateur Intermediate Radio Licence,NDF
20NDK,Available,Amateur Intermediate Radio Licence,NDK
20NDL,Available,Amateur Intermediate Radio Licence,NDL
20NDN,Available,Amateur Intermediate Radio Licence,NDN
20NDO,Available,Amateur Intermediate Radio Licence,NDO
20NDQ,Available,Amateur Intermediate Radio Licence,NDQ
20NDS,Available,Amateur Intermediate Radio Licence,NDS
20NDU,Available,Amateur Intermediate Radio Licence,NDU
20NDV,Available,Amateur Intermediate Radio Licence,NDV
20NDW,Available,Amateur Intermediate Radio Licence,NDW
20NDZ,Available,Amateur Intermediate Radio Licence,NDZ
20NEB,Available,Amateur Intermediate Radio Licence,NEB
20NEC,Available,Amateur Intermediate Radio Licence,NEC
20NED,Available,Amateur Intermediate Radio Licence,NED
20NEE,Available,Amateur Intermediate Radio Licence,NEE
20NEF,Available,Amateur Intermediate Radio Licence,NEF
20NEG,Available,Amateur Intermediate Radio Licence,NEG
20NEH,Available,Amateur Intermediate Radio Licence,NEH
20NEJ,Available,Amateur Intermediate Radio Licence,NEJ
20NEK,Available,Amateur Intermediate Radio Licence,NEK
20NEM,Available,Amateur Intermediate Radio Licence,NEM
20NEN,Available,Amateur Intermediate Radio Licence,NEN
20NEP,Available,Amateur Intermediate Radio Licence,NEP
20NEQ,Available,Amateur Intermediate Radio Licence,NEQ
20NES,Available,Amateur Intermediate Radio Licence,NES
20NEU,Available,Amateur Intermediate Radio Licence,NEU
20NEX,Available,Amateur Intermediate Radio Licence,NEX
20NEZ,Available,Amateur Intermediate Radio Licence,NEZ
20NFA,Available,Amateur Intermediate Radio Licence,NFA
20NFD,Available,Amateur Intermediate Radio Licence,NFD
20NFE,Available,Amateur Intermediate Radio Licence,NFE
20NFF,Available,Amateur Intermediate Radio Licence,NFF
20NFG,Available,Amateur Intermediate Radio Licence,NFG
20NFH,Available,Amateur Intermediate Radio Licence,NFH
20NFJ,Available,Amateur Intermediate Radio Licence,NFJ
20NFL,Available,Amateur Intermediate Radio Licence,NFL
20NFM,Available,Amateur Intermediate Radio Licence,NFM
20NFN,Available,Amateur Intermediate Radio Licence,NFN
20NFO,Available,Amateur Intermediate Radio Licence,NFO
20NFP,Available,Amateur Intermediate Radio Licence,NFP
20NFQ,Available,Amateur Intermediate Radio Licence,NFQ
20NFT,Available,Amateur Intermediate Radio Licence,NFT
20NFU,Available,Amateur Intermediate Radio Licence,NFU
20NFV,Available,Amateur Intermediate Radio Licence,NFV
20NFW,Available,Amateur Intermediate Radio Licence,NFW
20NFX,Available,Amateur Intermediate Radio Licence,NFX
20NFZ,Available,Amateur Intermediate Radio Licence,NFZ
20NGA,Available,Amateur Intermediate Radio Licence,NGA
20NGD,Available,Amateur Intermediate Radio Licence,NGD
20NGE,Available,Amateur Intermediate Radio Licence,NGE
20NGF,Available,Amateur Intermediate Radio Licence,NGF
20NGH,Available,Amateur Intermediate Radio Licence,NGH
20NGJ,Available,Amateur Intermediate Radio Licence,NGJ
20NGL,Available,Amateur Intermediate Radio Licence,NGL
20NGM,Available,Amateur Intermediate Radio Licence,NGM
20NGN,Available,Amateur Intermediate Radio Licence,NGN
20NGP,Available,Amateur Intermediate Radio Licence,NGP
20NGS,Available,Amateur Intermediate Radio Licence,NGS
20NGV,Available,Amateur Intermediate Radio Licence,NGV
20NGW,Available,Amateur Intermediate Radio Licence,NGW
20NGX,Available,Amateur Intermediate Radio Licence,NGX
20NGZ,Available,Amateur Intermediate Radio Licence,NGZ
20NHA,Available,Amateur Intermediate Radio Licence,NHA
20NHB,Available,Amateur Intermediate Radio Licence,NHB
20NHC,Available,Amateur Intermediate Radio Licence,NHC
20NHD,Available,Amateur Intermediate Radio Licence,NHD
20NHE,Available,Amateur Intermediate Radio Licence,NHE
20NHF,Available,Amateur Intermediate Radio Licence,NHF
20NHH,Available,Amateur Intermediate Radio Licence,NHH
20NHI,Available,Amateur Intermediate Radio Licence,NHI
20NHJ,Available,Amateur Intermediate Radio Licence,NHJ
20NHK,Available,Amateur Intermediate Radio Licence,NHK
20NHL,Available,Amateur Intermediate Radio Licence,NHL
20NHN,Available,Amateur Intermediate Radio Licence,NHN
20NHO,Available,Amateur Intermediate Radio Licence,NHO
20NHP,Available,Amateur Intermediate Radio Licence,NHP
20NHQ,Available,Amateur Intermediate Radio Licence,NHQ
20NHU,Available,Amateur Intermediate Radio Licence,NHU
20NHV,Available,Amateur Intermediate Radio Licence,NHV
20NHW,Available,Amateur Intermediate Radio Licence,NHW
20NHY,Available,Amateur Intermediate Radio Licence,NHY
20NHZ,Available,Amateur Intermediate Radio Licence,NHZ
20NID,Available,Amateur Intermediate Radio Licence,NID
20NII,Available,Amateur Intermediate Radio Licence,NII
20NIL,Available,Amateur Intermediate Radio Licence,NIL
20NIO,Available,Amateur Intermediate Radio Licence,NIO
20NIQ,Available,Amateur Intermediate Radio Licence,NIQ
20NIS,Available,Amateur Intermediate Radio Licence,NIS
20NIU,Available,Amateur Intermediate Radio Licence,NIU
20NIW,Available,Amateur Intermediate Radio Licence,NIW
20NIY,Available,Amateur Intermediate Radio Licence,NIY
20NIZ,Available,Amateur Intermediate Radio Licence,NIZ
20NJD,Available,Amateur Intermediate Radio Licence,NJD
20NJF,Available,Amateur Intermediate Radio Licence,NJF
20NJG,Available,Amateur Intermediate Radio Licence,NJG
20NJH,Available,Amateur Intermediate Radio Licence,NJH
20NJI,Available,Amateur Intermediate Radio Licence,NJI
20NJL,Available,Amateur Intermediate Radio Licence,NJL
20NJM,Available,Amateur Intermediate Radio Licence,NJM
20NJN,Available,Amateur Intermediate Radio Licence,NJN
20NJQ,Available,Amateur Intermediate Radio Licence,NJQ
20NJU,Available,Amateur Intermediate Radio Licence,NJU
20NJV,Available,Amateur Intermediate Radio Licence,NJV
20NJX,Available,Amateur Intermediate Radio Licence,NJX
20NJY,Available,Amateur Intermediate Radio Licence,NJY
20NKB,Available,Amateur Intermediate Radio Licence,NKB
20NKG,Available,Amateur Intermediate Radio Licence,NKG
20NKH,Available,Amateur Intermediate Radio Licence,NKH
20NKJ,Available,Amateur Intermediate Radio Licence,NKJ
20NKK,Available,Amateur Intermediate Radio Licence,NKK
20NKL,Available,Amateur Intermediate Radio Licence,NKL
20NKN,Available,Amateur Intermediate Radio Licence,NKN
20NKO,Available,Amateur Intermediate Radio Licence,NKO
20NKS,Available,Amateur Intermediate Radio Licence,NKS
20NKU,Available,Amateur Intermediate Radio Licence,NKU
20NKW,Available,Amateur Intermediate Radio Licence,NKW
20NKX,Available,Amateur Intermediate Radio Licence,NKX
20NKZ,Available,Amateur Intermediate Radio Licence,NKZ
20NLE,Available,Amateur Intermediate Radio Licence,NLE
20NLH,Available,Amateur Intermediate Radio Licence,NLH
20NLI,Available,Amateur Intermediate Radio Licence,NLI
20NLJ,Available,Amateur Intermediate Radio Licence,NLJ
20NLL,Available,Amateur Intermediate Radio Licence,NLL
20NLN,Available,Amateur Intermediate Radio Licence,NLN
20NLQ,Available,Amateur Intermediate Radio Licence,NLQ
20NLR,Available,Amateur Intermediate Radio Licence,NLR
20NLS,Available,Amateur Intermediate Radio Licence,NLS
20NLT,Available,Amateur Intermediate Radio Licence,NLT
20NLU,Available,Amateur Intermediate Radio Licence,NLU
20NLV,Available,Amateur Intermediate Radio Licence,NLV
20NLX,Available,Amateur Intermediate Radio Licence,NLX
20NLZ,Available,Amateur Intermediate Radio Licence,NLZ
20NMA,Available,Amateur Intermediate Radio Licence,NMA
20NMB,Available,Amateur Intermediate Radio Licence,NMB
20NME,Available,Amateur Intermediate Radio Licence,NME
20NMF,Available,Amateur Intermediate Radio Licence,NMF
20NMG,Available,Amateur Intermediate Radio Licence,NMG
20NMI,Available,Amateur Intermediate Radio Licence,NMI
20NMJ,Available,Amateur Intermediate Radio Licence,NMJ
20NMK,Available,Amateur Intermediate Radio Licence,NMK
20NML,Available,Amateur Intermediate Radio Licence,NML
20NMM,Available,Amateur Intermediate Radio Licence,NMM
20NMN,Available,Amateur Intermediate Radio Licence,NMN
20NMO,Available,Amateur Intermediate Radio Licence,NMO
20NMQ,Available,Amateur Intermediate Radio Licence,NMQ
20NMR,Available,Amateur Intermediate Radio Licence,NMR
20NMS,Available,Amateur Intermediate Radio Licence,NMS
20NMT,Available,Amateur Intermediate Radio Licence,NMT
20NMU,Available,Amateur Intermediate Radio Licence,NMU
20NMV,Available,Amateur Intermediate Radio Licence,NMV
20NMW,Available,Amateur Intermediate Radio Licence,NMW
20NMX,Available,Amateur Intermediate Radio Licence,NMX
20NMY,Available,Amateur Intermediate Radio Licence,NMY
20NMZ,Available,Amateur Intermediate Radio Licence,NMZ
20NNB,Available,Amateur Intermediate Radio Licence,NNB
20NNC,Available,Amateur Intermediate Radio Licence,NNC
20NNE,Available,Amateur Intermediate Radio Licence,NNE
20NNF,Available,Amateur Intermediate Radio Licence,NNF
20NNG,Available,Amateur Intermediate Radio Licence,NNG
20NNI,Available,Amateur Intermediate Radio Licence,NNI
20NNJ,Available,Amateur Intermediate Radio Licence,NNJ
20NNK,Available,Amateur Intermediate Radio Licence,NNK
20NNL,Available,Amateur Intermediate Radio Licence,NNL
20NNM,Available,Amateur Intermediate Radio Licence,NNM
20NNO,Available,Amateur Intermediate Radio Licence,NNO
20NNP,Available,Amateur Intermediate Radio Licence,NNP
20NNR,Available,Amateur Intermediate Radio Licence,NNR
20NNU,Available,Amateur Intermediate Radio Licence,NNU
20NNV,Available,Amateur Intermediate Radio Licence,NNV
20NNW,Available,Amateur Intermediate Radio Licence,NNW
20NNY,Available,Amateur Intermediate Radio Licence,NNY
20NNZ,Available,Amateur Intermediate Radio Licence,NNZ
20NOE,Available,Amateur Intermediate Radio Licence,NOE
20NOF,Available,Amateur Intermediate Radio Licence,NOF
20NOG,Available,Amateur Intermediate Radio Licence,NOG
20NOH,Available,Amateur Intermediate Radio Licence,NOH
20NOI,Available,Amateur Intermediate Radio Licence,NOI
20NOM,Available,Amateur Intermediate Radio Licence,NOM
20NOO,Available,Amateur Intermediate Radio Licence,NOO
20NOQ,Available,Amateur Intermediate Radio Licence,NOQ
20NOU,Available,Amateur Intermediate Radio Licence,NOU
20NOY,Available,Amateur Intermediate Radio Licence,NOY
20NPA,Available,Amateur Intermediate Radio Licence,NPA
20NPC,Available,Amateur Intermediate Radio Licence,NPC
20NPE,Available,Amateur Intermediate Radio Licence,NPE
20NPF,Available,Amateur Intermediate Radio Licence,NPF
20NPG,Available,Amateur Intermediate Radio Licence,NPG
20NPH,Available,Amateur Intermediate Radio Licence,NPH
20NPI,Available,Amateur Intermediate Radio Licence,NPI
20NPJ,Available,Amateur Intermediate Radio Licence,NPJ
20NPL,Available,Amateur Intermediate Radio Licence,NPL
20NPM,Available,Amateur Intermediate Radio Licence,NPM
20NPO,Available,Amateur Intermediate Radio Licence,NPO
20NPQ,Available,Amateur Intermediate Radio Licence,NPQ
20NPR,Available,Amateur Intermediate Radio Licence,NPR
20NPU,Available,Amateur Intermediate Radio Licence,NPU
20NPV,Available,Amateur Intermediate Radio Licence,NPV
20NPW,Available,Amateur Intermediate Radio Licence,NPW
20NPY,Available,Amateur Intermediate Radio Licence,NPY
20NPZ,Available,Amateur Intermediate Radio Licence,NPZ
20NQA,Available,Amateur Intermediate Radio Licence,NQA
20NQC,Available,Amateur Intermediate Radio Licence,NQC
20NQD,Available,Amateur Intermediate Radio Licence,NQD
20NQF,Available,Amateur Intermediate Radio Licence,NQF
20NQG,Available,Amateur Intermediate Radio Licence,NQG
20NQH,Available,Amateur Intermediate Radio Licence,NQH
20NQI,Available,Amateur Intermediate Radio Licence,NQI
20NQJ,Available,Amateur Intermediate Radio Licence,NQJ
20NQK,Available,Amateur Intermediate Radio Licence,NQK
20NQL,Available,Amateur Intermediate Radio Licence,NQL
20NQM,Available,Amateur Intermediate Radio Licence,NQM
20NQN,Available,Amateur Intermediate Radio Licence,NQN
20NQO,Available,Amateur Intermediate Radio Licence,NQO
20NQP,Available,Amateur Intermediate Radio Licence,NQP
20NQQ,Available,Amateur Intermediate Radio Licence,NQQ
20NQR,Available,Amateur Intermediate Radio Licence,NQR
20NQS,Available,Amateur Intermediate Radio Licence,NQS
20NQT,Available,Amateur Intermediate Radio Licence,NQT
20NQV,Available,Amateur Intermediate Radio Licence,NQV
20NQW,Available,Amateur Intermediate Radio Licence,NQW
20NQX,Available,Amateur Intermediate Radio Licence,NQX
20NQY,Available,Amateur Intermediate Radio Licence,NQY
20NQZ,Available,Amateur Intermediate Radio Licence,NQZ
20NRE,Available,Amateur Intermediate Radio Licence,NRE
20NRF,Available,Amateur Intermediate Radio Licence,NRF
20NRI,Available,Amateur Intermediate Radio Licence,NRI
20NRK,Available,Amateur Intermediate Radio Licence,NRK
20NRL,Available,Amateur Intermediate Radio Licence,NRL
20NRN,Available,Amateur Intermediate Radio Licence,NRN
20NRQ,Available,Amateur Intermediate Radio Licence,NRQ
20NRR,Available,Amateur Intermediate Radio Licence,NRR
20NRS,Available,Amateur Intermediate Radio Licence,NRS
20NRT,Available,Amateur Intermediate Radio Licence,NRT
20NRU,Available,Amateur Intermediate Radio Licence,NRU
20NRV,Available,Amateur Intermediate Radio Licence,NRV
20NRW,Available,Amateur Intermediate Radio Licence,NRW
20NRX,Available,Amateur Intermediate Radio Licence,NRX
20NRY,Available,Amateur Intermediate Radio Licence,NRY
20NRZ,Available,Amateur Intermediate Radio Licence,NRZ
20NSA,Available,Amateur Intermediate Radio Licence,NSA
20NSB,Available,Amateur Intermediate Radio Licence,NSB
20NSE,Available,Amateur Intermediate Radio Licence,NSE
20NSF,Available,Amateur Intermediate Radio Licence,NSF
20NSH,Available,Amateur Intermediate Radio Licence,NSH
20NSI,Available,Amateur Intermediate Radio Licence,NSI
20NSJ,Available,Amateur Intermediate Radio Licence,NSJ
20NSK,Available,Amateur Intermediate Radio Licence,NSK
20NSL,Available,Amateur Intermediate Radio Licence,NSL
20NSN,Available,Amateur Intermediate Radio Licence,NSN
20NSO,Available,Amateur Intermediate Radio Licence,NSO
20NSV,Available,Amateur Intermediate Radio Licence,NSV
20NSX,Available,Amateur Intermediate Radio Licence,NSX
20NSZ,Available,Amateur Intermediate Radio Licence,NSZ
20NTB,Available,Amateur Intermediate Radio Licence,NTB
20NTD,Available,Amateur Intermediate Radio Licence,NTD
20NTE,Available,Amateur Intermediate Radio Licence,NTE
20NTF,Available,Amateur Intermediate Radio Licence,NTF
20NTG,Available,Amateur Intermediate Radio Licence,NTG
20NTH,Available,Amateur Intermediate Radio Licence,NTH
20NTK,Available,Amateur Intermediate Radio Licence,NTK
20NTL,Available,Amateur Intermediate Radio Licence,NTL
20NTM,Available,Amateur Intermediate Radio Licence,NTM
20NTN,Available,Amateur Intermediate Radio Licence,NTN
20NTO,Available,Amateur Intermediate Radio Licence,NTO
20NTP,Available,Amateur Intermediate Radio Licence,NTP
20NTQ,Available,Amateur Intermediate Radio Licence,NTQ
20NTR,Available,Amateur Intermediate Radio Licence,NTR
20NTS,Available,Amateur Intermediate Radio Licence,NTS
20NTU,Available,Amateur Intermediate Radio Licence,NTU
20NTV,Available,Amateur Intermediate Radio Licence,NTV
20NTX,Available,Amateur Intermediate Radio Licence,NTX
20NTZ,Available,Amateur Intermediate Radio Licence,NTZ
20NUA,Available,Amateur Intermediate Radio Licence,NUA
20NUB,Available,Amateur Intermediate Radio Licence,NUB
20NUD,Available,Amateur Intermediate Radio Licence,NUD
20NUF,Available,Amateur Intermediate Radio Licence,NUF
20NUH,Available,Amateur Intermediate Radio Licence,NUH
20NUI,Available,Amateur Intermediate Radio Licence,NUI
20NUJ,Available,Amateur Intermediate Radio Licence,NUJ
20NUK,Available,Amateur Intermediate Radio Licence,NUK
20NUL,Available,Amateur Intermediate Radio Licence,NUL
20NUN,Available,Amateur Intermediate Radio Licence,NUN
20NUO,Available,Amateur Intermediate Radio Licence,NUO
20NUP,Available,Amateur Intermediate Radio Licence,NUP
20NUR,Available,Amateur Intermediate Radio Licence,NUR
20NUS,Available,Amateur Intermediate Radio Licence,NUS
20NUU,Available,Amateur Intermediate Radio Licence,NUU
20NUV,Available,Amateur Intermediate Radio Licence,NUV
20NUW,Available,Amateur Intermediate Radio Licence,NUW
20NUX,Available,Amateur Intermediate Radio Licence,NUX
20NUY,Available,Amateur Intermediate Radio Licence,NUY
20NUZ,Available,Amateur Intermediate Radio Licence,NUZ
20NVA,Available,Amateur Intermediate Radio Licence,NVA
20NVC,Available,Amateur Intermediate Radio Licence,NVC
20NVD,Available,Amateur Intermediate Radio Licence,NVD
20NVE,Available,Amateur Intermediate Radio Licence,NVE
20NVF,Available,Amateur Intermediate Radio Licence,NVF
20NVG,Available,Amateur Intermediate Radio Licence,NVG
20NVH,Available,Amateur Intermediate Radio Licence,NVH
20NVI,Available,Amateur Intermediate Radio Licence,NVI
20NVL,Available,Amateur Intermediate Radio Licence,NVL
20NVM,Available,Amateur Intermediate Radio Licence,NVM
20NVN,Available,Amateur Intermediate Radio Licence,NVN
20NVO,Available,Amateur Intermediate Radio Licence,NVO
20NVQ,Available,Amateur Intermediate Radio Licence,NVQ
20NVT,Available,Amateur Intermediate Radio Licence,NVT
20NVU,Available,Amateur Intermediate Radio Licence,NVU
20NVV,Available,Amateur Intermediate Radio Licence,NVV
20NVW,Available,Amateur Intermediate Radio Licence,NVW
20NVX,Available,Amateur Intermediate Radio Licence,NVX
20NVY,Available,Amateur Intermediate Radio Licence,NVY
20NVZ,Available,Amateur Intermediate Radio Licence,NVZ
20NWC,Available,Amateur Intermediate Radio Licence,NWC
20NWD,Available,Amateur Intermediate Radio Licence,NWD
20NWE,Available,Amateur Intermediate Radio Licence,NWE
20NWF,Available,Amateur Intermediate Radio Licence,NWF
20NWH,Available,Amateur Intermediate Radio Licence,NWH
20NWI,Available,Amateur Intermediate Radio Licence,NWI
20NWJ,Available,Amateur Intermediate Radio Licence,NWJ
20NWK,Available,Amateur Intermediate Radio Licence,NWK
20NWL,Available,Amateur Intermediate Radio Licence,NWL
20NWN,Available,Amateur Intermediate Radio Licence,NWN
20NWQ,Available,Amateur Intermediate Radio Licence,NWQ
20NWS,Available,Amateur Intermediate Radio Licence,NWS
20NWU,Available,Amateur Intermediate Radio Licence,NWU
20NWV,Available,Amateur Intermediate Radio Licence,NWV
20NWX,Available,Amateur Intermediate Radio Licence,NWX
20NWZ,Available,Amateur Intermediate Radio Licence,NWZ
20NXA,Available,Amateur Intermediate Radio Licence,NXA
20NXB,Available,Amateur Intermediate Radio Licence,NXB
20NXC,Available,Amateur Intermediate Radio Licence,NXC
20NXD,Available,Amateur Intermediate Radio Licence,NXD
20NXE,Available,Amateur Intermediate Radio Licence,NXE
20NXF,Available,Amateur Intermediate Radio Licence,NXF
20NXG,Available,Amateur Intermediate Radio Licence,NXG
20NXH,Available,Amateur Intermediate Radio Licence,NXH
20NXI,Available,Amateur Intermediate Radio Licence,NXI
20NXJ,Available,Amateur Intermediate Radio Licence,NXJ
20NXK,Available,Amateur Intermediate Radio Licence,NXK
20NXL,Available,Amateur Intermediate Radio Licence,NXL
